2017-05-25 15:36:48,042 [INFO] webapp.BarcodeView: Barcode added
2017-05-25 15:36:48,045 [INFO] webapp.BarcodeView: Barcode added
2017-05-25 15:36:48,088 [INFO] webapp.barcodevalidator: Barcode is not given when vendor is given
2017-05-25 15:36:48,114 [INFO] webapp.barcodevalidator: End date is given date
2017-05-25 15:36:48,115 [INFO] webapp.barcodevalidator: Barcode is not given when vendor is given
2017-05-25 15:36:48,115 [INFO] webapp.barcodevalidator: Start date is given date
2017-05-25 15:36:48,115 [INFO] webapp.barcodevalidator: End date is given date
2017-05-25 15:36:48,118 [INFO] webapp.barcodevalidator: Start date is given date
2017-05-25 15:36:48,118 [INFO] webapp.barcodevalidator: End date is given date
2017-05-25 15:43:17,400 [INFO] webapp.BarcodeView: Barcode added
2017-05-25 15:43:17,401 [INFO] webapp.BarcodeView: Barcode added
2017-05-25 15:43:17,417 [INFO] webapp.barcodevalidator: Barcode is not given when vendor is given
2017-05-25 15:43:17,424 [INFO] webapp.barcodevalidator: End date is given date
2017-05-25 15:43:17,426 [INFO] webapp.barcodevalidator: Barcode is not given when vendor is given
2017-05-25 15:43:17,426 [INFO] webapp.barcodevalidator: Start date is given date
2017-05-25 15:43:17,426 [INFO] webapp.barcodevalidator: End date is given date
2017-05-25 15:43:17,427 [INFO] webapp.barcodevalidator: Start date is given date
2017-05-25 15:43:17,427 [INFO] webapp.barcodevalidator: End date is given date
2017-05-30 17:44:57,266 [DEBUG] django.db.backends: (0.002) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 16:25:15,697 [DEBUG] django.db.backends: (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 16:25:15,698 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) AS `__count` FROM `webapp_token`; args=()
2017-05-31 16:25:15,700 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) AS `__count` FROM `webapp_token`; args=()
2017-05-31 16:25:15,720 [DEBUG] django.db.backends: (0.000) SELECT `webapp_token`.`id`, `webapp_token`.`vendor_id`, `webapp_token`.`barcode_id`, `webapp_token`.`tokenDateTime` FROM `webapp_token` ORDER BY `webapp_token`.`id` DESC; args=()
2017-05-31 16:25:16,266 [DEBUG] django.db.backends: (0.000) SELECT MAX(`webapp_token`.`tokenDateTime`) AS `last`, MIN(`webapp_token`.`tokenDateTime`) AS `first` FROM `webapp_token`; args=()
2017-05-31 16:25:16,270 [DEBUG] django.db.backends: (0.001) SELECT DISTINCT CAST(DATE_FORMAT(CONVERT_TZ(`webapp_token`.`tokenDateTime`, 'UTC', 'Asia/Calcutta'), '%Y-%m-%d 00:00:00') AS DATETIME) AS `datetimefield` FROM `webapp_token` WHERE (`webapp_token`.`tokenDateTime` BETWEEN '2016-12-31 18:30:00' AND '2017-12-31 18:29:59' AND EXTRACT(MONTH FROM CONVERT_TZ(`webapp_token`.`tokenDateTime`, 'UTC', 'Asia/Calcutta')) = 5 AND `webapp_token`.`tokenDateTime` IS NOT NULL) ORDER BY `datetimefield` ASC; args=('Asia/Calcutta', u'2016-12-31 18:30:00', u'2017-12-31 18:29:59', 'Asia/Calcutta', 5)
2017-05-31 16:25:16,280 [DEBUG] django.db.backends: (0.001) SELECT DISTINCT `webapp_vendor`.`vendorName` FROM `webapp_vendor` ORDER BY `webapp_vendor`.`vendorName` ASC; args=()
2017-05-31 16:25:16,377 [DEBUG] django.db.backends: (0.000) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 2; args=(2,)
2017-05-31 16:25:16,384 [DEBUG] django.db.backends: (0.001) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 1; args=(1,)
2017-05-31 16:25:16,408 [DEBUG] django.db.backends: (0.000) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 2; args=(2,)
2017-05-31 16:25:16,414 [DEBUG] django.db.backends: (0.001) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 1; args=(1,)
2017-05-31 16:25:16,437 [DEBUG] django.db.backends: (0.001) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 1; args=(1,)
2017-05-31 16:25:16,444 [DEBUG] django.db.backends: (0.001) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 2; args=(2,)
2017-05-31 16:25:16,467 [DEBUG] django.db.backends: (0.001) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 1; args=(1,)
2017-05-31 16:25:16,473 [DEBUG] django.db.backends: (0.001) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 2; args=(2,)
2017-05-31 16:25:16,497 [DEBUG] django.db.backends: (0.000) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 1; args=(1,)
2017-05-31 16:25:16,503 [DEBUG] django.db.backends: (0.001) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 1; args=(1,)
2017-05-31 16:25:16,576 [DEBUG] django.db.backends: (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-05-31 16:25:16,578 [DEBUG] django.db.backends: (0.001) SELECT VERSION(); args=None
2017-05-31 16:25:16,582 [DEBUG] django.db.backends: (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 10:55:16'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 10:55:16')
2017-05-31 16:25:16,586 [DEBUG] django.db.backends: (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 16:25:19,556 [DEBUG] django.db.backends: (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-05-31 16:25:19,558 [DEBUG] django.db.backends: (0.000) SELECT VERSION(); args=None
2017-05-31 16:25:19,559 [DEBUG] django.db.backends: (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 10:55:19'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 10:55:19')
2017-05-31 16:25:19,562 [DEBUG] django.db.backends: (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 16:25:19,569 [DEBUG] django.db.backends: (0.001) SELECT `django_content_type`.`id`, `django_content_type`.`app_label`, `django_content_type`.`model` FROM `django_content_type` WHERE (`django_content_type`.`model` = 'token' AND `django_content_type`.`app_label` = 'webapp'); args=('token', 'webapp')
2017-05-31 16:25:19,601 [DEBUG] django.db.backends: (0.000) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor`; args=()
2017-05-31 16:25:19,617 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode`; args=()
2017-05-31 16:25:19,684 [DEBUG] django.db.backends: (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-05-31 16:25:19,687 [DEBUG] django.db.backends: (0.001) SELECT VERSION(); args=None
2017-05-31 16:25:19,697 [DEBUG] django.db.backends: (0.002) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 10:55:19'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 10:55:19')
2017-05-31 16:25:19,711 [DEBUG] django.db.backends: (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 16:25:32,420 [DEBUG] django.db.backends: (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-05-31 16:25:32,421 [DEBUG] django.db.backends: (0.000) SELECT VERSION(); args=None
2017-05-31 16:25:32,424 [DEBUG] django.db.backends: (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 10:55:32'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 10:55:32')
2017-05-31 16:25:32,424 [DEBUG] django.db.backends: (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 16:25:32,428 [DEBUG] django.db.backends: (0.000) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 1; args=(1,)
2017-05-31 16:25:32,430 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 1; args=(1,)
2017-05-31 16:25:32,453 [DEBUG] django.db.backends: (0.000) SELECT (1) AS `a` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 1 LIMIT 1; args=(1,)
2017-05-31 16:25:32,454 [DEBUG] django.db.backends: (0.000) SELECT (1) AS `a` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 1 LIMIT 1; args=(1,)
2017-05-31 16:25:32,457 [DEBUG] django.db.backends: (0.000) INSERT INTO `webapp_token` (`vendor_id`, `barcode_id`, `tokenDateTime`) VALUES (1, 1, '2017-05-31 10:55:30'); args=[1, 1, u'2017-05-31 10:55:30']
2017-05-31 16:25:32,466 [DEBUG] django.db.backends: (0.009) INSERT INTO `django_admin_log` (`action_time`, `user_id`, `content_type_id`, `object_id`, `object_repr`, `action_flag`, `change_message`) VALUES ('2017-05-31 10:55:32', 1, 3, '6', 'Token object', 1, '[{\"added\": {}}]'); args=[u'2017-05-31 10:55:32', 1, 3, u'6', u'Token object', 1, '[{"added": {}}]']
2017-05-31 16:25:32,476 [DEBUG] django.db.backends: (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-05-31 16:25:32,476 [DEBUG] django.db.backends: (0.000) SELECT VERSION(); args=None
2017-05-31 16:25:32,480 [DEBUG] django.db.backends: (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 10:55:32'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 10:55:32')
2017-05-31 16:25:32,482 [DEBUG] django.db.backends: (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 16:25:32,483 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) AS `__count` FROM `webapp_token`; args=()
2017-05-31 16:25:32,483 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) AS `__count` FROM `webapp_token`; args=()
2017-05-31 16:25:32,486 [DEBUG] django.db.backends: (0.000) SELECT `webapp_token`.`id`, `webapp_token`.`vendor_id`, `webapp_token`.`barcode_id`, `webapp_token`.`tokenDateTime` FROM `webapp_token` ORDER BY `webapp_token`.`id` DESC; args=()
2017-05-31 16:25:32,509 [DEBUG] django.db.backends: (0.000) SELECT MAX(`webapp_token`.`tokenDateTime`) AS `last`, MIN(`webapp_token`.`tokenDateTime`) AS `first` FROM `webapp_token`; args=()
2017-05-31 16:25:32,512 [DEBUG] django.db.backends: (0.000) SELECT DISTINCT CAST(DATE_FORMAT(CONVERT_TZ(`webapp_token`.`tokenDateTime`, 'UTC', 'Asia/Calcutta'), '%Y-%m-%d 00:00:00') AS DATETIME) AS `datetimefield` FROM `webapp_token` WHERE (`webapp_token`.`tokenDateTime` BETWEEN '2016-12-31 18:30:00' AND '2017-12-31 18:29:59' AND EXTRACT(MONTH FROM CONVERT_TZ(`webapp_token`.`tokenDateTime`, 'UTC', 'Asia/Calcutta')) = 5 AND `webapp_token`.`tokenDateTime` IS NOT NULL) ORDER BY `datetimefield` ASC; args=('Asia/Calcutta', u'2016-12-31 18:30:00', u'2017-12-31 18:29:59', 'Asia/Calcutta', 5)
2017-05-31 16:25:32,517 [DEBUG] django.db.backends: (0.001) SELECT DISTINCT `webapp_vendor`.`vendorName` FROM `webapp_vendor` ORDER BY `webapp_vendor`.`vendorName` ASC; args=()
2017-05-31 16:25:32,536 [DEBUG] django.db.backends: (0.001) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 1; args=(1,)
2017-05-31 16:25:32,538 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 1; args=(1,)
2017-05-31 16:25:32,543 [DEBUG] django.db.backends: (0.001) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 2; args=(2,)
2017-05-31 16:25:32,545 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 1; args=(1,)
2017-05-31 16:25:32,552 [DEBUG] django.db.backends: (0.000) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 2; args=(2,)
2017-05-31 16:25:32,553 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 1; args=(1,)
2017-05-31 16:25:32,559 [DEBUG] django.db.backends: (0.000) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 1; args=(1,)
2017-05-31 16:25:32,562 [DEBUG] django.db.backends: (0.001) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 2; args=(2,)
2017-05-31 16:25:32,566 [DEBUG] django.db.backends: (0.000) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 1; args=(1,)
2017-05-31 16:25:32,569 [DEBUG] django.db.backends: (0.001) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 2; args=(2,)
2017-05-31 16:25:32,575 [DEBUG] django.db.backends: (0.001) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 1; args=(1,)
2017-05-31 16:25:32,575 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 1; args=(1,)
2017-05-31 16:25:32,599 [DEBUG] django.db.backends: (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-05-31 16:25:32,599 [DEBUG] django.db.backends: (0.000) SELECT VERSION(); args=None
2017-05-31 16:25:32,604 [DEBUG] django.db.backends: (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 10:55:32'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 10:55:32')
2017-05-31 16:25:32,605 [DEBUG] django.db.backends: (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 16:25:34,609 [DEBUG] django.db.backends: (0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-05-31 16:25:34,609 [DEBUG] django.db.backends: (0.000) SELECT VERSION(); args=None
2017-05-31 16:25:34,612 [DEBUG] django.db.backends: (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 10:55:34'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 10:55:34')
2017-05-31 16:25:34,614 [DEBUG] django.db.backends: (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 16:25:34,647 [DEBUG] django.db.backends: (0.001) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor`; args=()
2017-05-31 16:25:34,658 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode`; args=()
2017-05-31 16:25:34,700 [DEBUG] django.db.backends: (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-05-31 16:25:34,701 [DEBUG] django.db.backends: (0.000) SELECT VERSION(); args=None
2017-05-31 16:25:34,704 [DEBUG] django.db.backends: (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 10:55:34'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 10:55:34')
2017-05-31 16:25:34,707 [DEBUG] django.db.backends: (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 16:25:42,236 [DEBUG] django.db.backends: (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-05-31 16:25:42,237 [DEBUG] django.db.backends: (0.001) SELECT VERSION(); args=None
2017-05-31 16:25:42,240 [DEBUG] django.db.backends: (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 10:55:42'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 10:55:42')
2017-05-31 16:25:42,242 [DEBUG] django.db.backends: (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 16:25:42,246 [DEBUG] django.db.backends: (0.000) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 2; args=(2,)
2017-05-31 16:25:42,246 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 2; args=(2,)
2017-05-31 16:25:42,249 [DEBUG] django.db.backends: (0.000) SELECT (1) AS `a` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 2 LIMIT 1; args=(2,)
2017-05-31 16:25:42,250 [DEBUG] django.db.backends: (0.000) SELECT (1) AS `a` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 2 LIMIT 1; args=(2,)
2017-05-31 16:25:42,252 [DEBUG] django.db.backends: (0.001) INSERT INTO `webapp_token` (`vendor_id`, `barcode_id`, `tokenDateTime`) VALUES (2, 2, '2017-05-31 10:55:41'); args=[2, 2, u'2017-05-31 10:55:41']
2017-05-31 16:25:42,255 [DEBUG] django.db.backends: (0.002) INSERT INTO `django_admin_log` (`action_time`, `user_id`, `content_type_id`, `object_id`, `object_repr`, `action_flag`, `change_message`) VALUES ('2017-05-31 10:55:42', 1, 3, '7', 'Token object', 1, '[{\"added\": {}}]'); args=[u'2017-05-31 10:55:42', 1, 3, u'7', u'Token object', 1, '[{"added": {}}]']
2017-05-31 16:25:42,273 [DEBUG] django.db.backends: (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2017-05-31 16:25:42,273 [DEBUG] django.db.backends: (0.000) SELECT VERSION(); args=None
2017-05-31 16:25:42,278 [DEBUG] django.db.backends: (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 10:55:42'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 10:55:42')
2017-05-31 16:25:42,279 [DEBUG] django.db.backends: (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 16:25:42,280 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) AS `__count` FROM `webapp_token`; args=()
2017-05-31 16:25:42,282 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) AS `__count` FROM `webapp_token`; args=()
2017-05-31 16:25:42,285 [DEBUG] django.db.backends: (0.001) SELECT `webapp_token`.`id`, `webapp_token`.`vendor_id`, `webapp_token`.`barcode_id`, `webapp_token`.`tokenDateTime` FROM `webapp_token` ORDER BY `webapp_token`.`id` DESC; args=()
2017-05-31 16:25:42,309 [DEBUG] django.db.backends: (0.000) SELECT MAX(`webapp_token`.`tokenDateTime`) AS `last`, MIN(`webapp_token`.`tokenDateTime`) AS `first` FROM `webapp_token`; args=()
2017-05-31 16:25:42,312 [DEBUG] django.db.backends: (0.001) SELECT DISTINCT CAST(DATE_FORMAT(CONVERT_TZ(`webapp_token`.`tokenDateTime`, 'UTC', 'Asia/Calcutta'), '%Y-%m-%d 00:00:00') AS DATETIME) AS `datetimefield` FROM `webapp_token` WHERE (`webapp_token`.`tokenDateTime` BETWEEN '2016-12-31 18:30:00' AND '2017-12-31 18:29:59' AND EXTRACT(MONTH FROM CONVERT_TZ(`webapp_token`.`tokenDateTime`, 'UTC', 'Asia/Calcutta')) = 5 AND `webapp_token`.`tokenDateTime` IS NOT NULL) ORDER BY `datetimefield` ASC; args=('Asia/Calcutta', u'2016-12-31 18:30:00', u'2017-12-31 18:29:59', 'Asia/Calcutta', 5)
2017-05-31 16:25:42,328 [DEBUG] django.db.backends: (0.001) SELECT DISTINCT `webapp_vendor`.`vendorName` FROM `webapp_vendor` ORDER BY `webapp_vendor`.`vendorName` ASC; args=()
2017-05-31 16:25:42,348 [DEBUG] django.db.backends: (0.000) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 2; args=(2,)
2017-05-31 16:25:42,349 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`id` = 2; args=(2,)
2017-05-31 16:25:42,355 [DEBUG] django.db.backends: (0.001) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 1; args=(1,)
